,subject,vertebra,poi_idx,target,coarse,refined,coarse_proj,refined_proj,coarse_proj_dist,refined_proj_dist,loss_mask,coarse_error,refined_error,coarse_proj_error,refined_proj_error
982,WS-26,23,136,[46 48 31],[52.309406 35.205032 34.151417],[52.726917 36.87359  38.124847],[60 35 34],[59 42 38],7.694816,8.102299,False,14.609970312234895,14.826054702726042,19.339079605813716,15.937377450509228
983,WS-26,23,141,[46 48 31],[66.49902  62.931664 50.33658 ],[66.094734 60.043686 52.091724],[68 61 50],[67 60 52],2.4693198,0.910949,False,31.891500438016863,31.52315895658806,31.843366656181317,32.03123475609393
984,WS-26,23,142,[46 48 31],[60.73136  49.890026 46.916714],[60.106007 47.76983  48.830757],[60 47 48],[60 47 49],3.1718528,0.7953093,False,21.769864089630957,22.73693694931475,22.045407685048602,22.825424421026653
985,WS-26,23,143,[46 48 31],[51.70869 66.26367 47.16526],[51.25312 64.7695  46.68411],[52 66 47],[51 66 47],0.42625692,1.2953708,False,25.049281432178987,23.554250057486183,24.819347291981714,24.596747752497688
986,WS-26,23,144,[46 48 31],[42.745094 49.393543 30.862322],[42.458378 47.14416  30.853504],[46 49 31],[46 48 31],3.2815,3.6465065,False,3.5433499916854068,3.6465063516064755,1.0,0.0
987,WS-26,23,149,[46 48 31],[52.67913  42.87861  36.906902],[52.40815  45.191147 35.784576],[53 45 35],[53 45 35],2.8704588,1.0011914,False,10.282554580881822,8.476214386141958,8.602325267042627,8.602325267042627
988,WS-26,23,151,[46 48 31],[56.316326 44.269905 42.17595 ],[56.024048 45.28855  41.971508],[58 45 41],[56 47 41],2.179599,1.9681115,False,15.660205340338322,15.106537577640696,15.905973720586866,14.177446878757825
989,WS-26,24,81,[62 24 51],[62.85251  23.403587 49.723053],[62.67991  23.790487 51.14587 ],[63 24 50],[63 24 51],0.673915,0.40942898,True,1.6471407269234712,0.7262572583701162,1.4142135623730951,1.0
990,WS-26,24,101,[ 65 104  47],[ 64.83084  102.949585  48.119453],[ 63.998283 103.12126   49.064785],[ 65 103  48],[ 64 103  49],0.21313268,0.13749334,True,1.544397125773144,2.457428425635173,1.4142135623730951,2.449489742783178
991,WS-26,24,102,[65 83 53],[65.787415 76.07036  58.112797],[65.143166 74.27942  57.558907],[66 76 58],[65 74 58],0.25073087,0.5414192,True,8.647580415441274,9.841374868172391,8.660254037844387,10.295630140987
992,WS-26,24,103,[67 86 28],[68.29294  96.55727  24.460411],[67.94595  96.93294  23.567177],[68 97 24],[68 97 24],0.7027121,0.44130975,True,11.209649834751698,11.835280908370132,11.74734012447073,11.74734012447073
993,WS-26,24,104,[66 65 38],[67.042175 67.783104 36.76033 ],[66.965195 65.949554 36.96608 ],[67 68 36],[67 66 37],0.7917857,0.07004819,True,3.2200276568139787,1.7035978445849982,3.7416573867739413,1.7320508075688772
994,WS-26,24,109,[ 79 102  48],[ 77.37551 100.75796  48.89572],[ 77.04924  101.56592   49.831463],[ 78 102  49],[ 77 102  50],1.3941054,0.4682484,True,2.2324763214060406,2.7107466789148726,1.4142135623730951,2.8284271247461903
995,WS-26,24,110,[78 83 55],[78.32127  76.06949  58.395584],[78.0285   74.930214 58.44417 ],[78 76 59],[78 75 59],0.68801457,0.5609166,True,7.724325056636801,8.774085696176218,8.06225774829855,8.94427190999916
996,WS-26,24,111,[81 86 27],[79.55837 93.15953 26.47912],[78.96157  93.243164 25.22445 ],[80 94 26],[79 93 25],1.0634754,0.33314112,True,7.32178151443452,7.731183627290864,8.12403840463596,7.54983443527075
997,WS-26,24,112,[80 69 38],[79.99912  70.60985  37.560028],[78.94384  68.97231  37.981068],[80 71 37],[79 69 38],0.6825326,0.06541368,True,1.6688878689039381,1.056692432292379,2.23606797749979,1.0
998,WS-26,24,117,[ 53 102  46],[ 53.173725 101.47743   47.32401 ],[ 53.370827 100.91559   48.25874 ],[ 53 102  47],[ 53 101  48],0.63893604,0.45998248,True,1.4339655330755419,2.5328570865593023,1.0,2.23606797749979
999,WS-26,24,118,[51 83 52],[52.57395  74.95474  56.887634],[52.17029  73.57708  55.837006],[53 75 57],[52 74 56],0.44293505,0.48417768,True,9.544237119379986,10.241270469497142,9.643650760992955,9.899494936611665
1000,WS-26,24,119,[54 86 25],[55.11874  91.81466  23.896343],[55.12987 92.23674 23.52592],[55 92 24],[55 92 24],0.24330059,0.54558545,True,6.023279696314903,6.507414680594197,6.164414002968976,6.164414002968976
1001,WS-26,24,120,[53 68 36],[53.046722 69.14688  35.238358],[53.12078  68.434654 36.018124],[53 69 35],[53 68 36],0.28385094,0.45148733,True,1.377540736333976,0.45148732785232865,1.4142135623730951,0.0
1002,WS-26,24,125,[64 53 50],[64.90246  54.754852 56.49504 ],[64.064835 54.124218 54.868164],[65 55 56],[64 55 55],0.56096107,0.8880193,True,6.788187797365007,4.9967080109328315,6.4031242374328485,5.385164807134504
1003,WS-26,24,127,[65 47 42],[65.665565 49.19594  46.615578],[64.99695  50.25443  46.522987],[66 50 46],[65 50 46],1.0664417,0.5816005,True,5.154481457037025,5.5721388399302905,5.0990195135927845,5.0
1004,WS-26,24,134,[42 44 35],[56.03486  72.86689  38.385887],[56.083813 69.52002  37.58223 ],[57 72 36],[55 68 38],2.7157786,1.913019,False,32.2759790895618,29.262486005268617,31.78049716414141,27.459060435491963
1005,WS-26,24,136,[42 44 35],[52.632263 34.636555 33.319324],[52.492786 33.74425  37.57338 ],[53 42 38],[53 42 38],8.732943,8.28231,False,14.266877658140185,14.896349590666652,11.575836902790225,11.575836902790225
1006,WS-26,24,141,[42 44 35],[65.322495 64.92585  49.345528],[65.04403  64.955124 50.682762],[65 70 49],[65 70 51],5.096115,5.0550323,False,34.46192258411872,34.872532596182054,37.429934544425805,38.22302970723278
1007,WS-26,24,142,[42 44 35],[60.233723 52.45484  47.67232 ],[60.12787  52.558617 48.973114],[60 54 47],[61 54 49],1.7012221,1.68491,False,23.76006560088914,24.435986902007734,23.83275057562597,25.632011235952593
1008,WS-26,24,143,[42 44 35],[51.85408  64.427124 46.54612 ],[51.26582  63.367344 46.08896 ],[52 65 47],[51 63 45],0.7453099,1.1795901,False,25.449620279195354,24.164321379023807,26.1725046566048,23.280893453645632
1009,WS-26,24,144,[42 44 35],[43.082924 50.140175 32.21808 ],[43.398705 47.45703  34.037434],[45 50 33],[43 47 34],2.075146,0.60765463,False,6.827412257455175,3.8514897702157906,7.0,3.3166247903554
1010,WS-26,24,149,[42 44 35],[51.663445 43.84806  37.399433],[51.286247 43.037136 39.366993],[52 43 37],[51 43 39],0.9960036,0.46690515,False,9.95803820667301,10.30689683723085,10.246950765959598,9.899494936611665
1011,WS-26,24,151,[42 44 35],[55.37472  45.224373 42.474586],[55.085564 43.475365 42.48322 ],[54 45 43],[55 43 42],1.4887115,0.6832229,False,15.370481709624306,15.083294975000353,14.45683229480096,14.798648586948742
1012,WS-16,3,81,[61 42 45],[65.19026  43.365772 46.08685 ],[65.173294 43.560547 46.71555 ],[65 44 46],[65 44 47],0.6678227,0.5514181,True,4.539258677052839,4.7743900031827025,4.58257569495584,4.898979485566356
1013,WS-16,3,101,[62 87 52],[63.278168 86.521515 49.675682],[63.116158 88.12974  50.64605 ],[63 88 50],[63 88 51],1.538986,0.39446855,True,2.6953876492767463,2.0869348845131492,2.449489742783178,1.7320508075688772
1014,WS-16,3,102,[64 76 56],[64.51485  75.253784 54.488792],[63.970192 75.13712  55.089214],[65 75 54],[64 76 55],0.73396057,0.86798865,True,1.7622864782226177,1.254980317092556,2.449489742783178,1.0
1015,WS-16,3,103,[61 87 37],[64.265366 87.20622  38.204712],[64.14939  86.356964 37.726593],[64 87 38],[64 87 38],0.39351442,0.7145378,True,3.4866131180527593,3.295466178885073,3.1622776601683795,3.1622776601683795
1016,WS-16,3,104,[63 72 43],[64.63858  72.280594 42.867218],[64.09745  72.63572  43.046833],[64 72 43],[64 73 43],0.7100344,0.37998727,True,1.6677258313090355,1.269145155669794,1.0,1.4142135623730951
1017,WS-16,3,109,[69 86 52],[69.96269  85.313156 51.221527],[69.069954 86.3457   52.171997],[70 86 51],[69 86 52],0.7226483,0.39241204,True,1.4158216519519808,0.392412020124692,1.4142135623730951,0.0
1018,WS-16,3,110,[71 76 56],[71.43767  76.26659  55.075073],[70.938545 76.55052  55.687843],[71 76 55],[71 76 56],0.5179357,0.63584024,True,1.057407635995238,0.6358402222572328,1.0,0.0
1019,WS-16,3,111,[69 85 41],[69.85191  84.87222  39.646416],[68.984764 84.94427  39.97211 ],[69 85 41],[68 85 40],1.6044544,0.98673415,True,1.6044544075961602,1.029511817959835,0.0,1.4142135623730951
1020,WS-16,3,112,[70 73 43],[70.8458   74.44735  42.778492],[69.979065 73.70553  43.15277 ],[71 74 43],[70 74 43],0.5224599,0.33240166,True,1.690937037107254,0.7221823720949709,1.4142135623730951,1.0
1021,WS-16,3,117,[55 85 54],[55.013054 84.11815  52.419983],[55.487274 84.30399  53.23403 ],[55 85 52],[55 85 53],0.9768406,0.8812675,True,1.8094988092685909,1.1439270163980946,2.0,1.0
1022,WS-16,3,118,[57 75 59],[57.54859  74.074646 56.598526],[56.931427 74.51498  55.976345],[58 74 57],[57 74 56],0.60870594,0.52006024,True,2.63140839841124,3.063076759197677,2.449489742783178,3.1622776601683795
1023,WS-16,3,119,[55 82 44],[56.44992  83.69497  40.202652],[56.378708 84.27446  40.549946],[57 84 40],[57 84 41],0.660832,0.8147888,True,4.403980292787306,4.356245718482806,4.898979485566356,4.123105625617661
1024,WS-16,3,120,[57 72 44],[57.41819  73.176025 43.66656 ],[57.109726 72.562996 44.370304],[57 73 44],[57 73 44],0.5630713,0.5832131,True,1.2919365618164884,0.6827366345316986,1.0,1.0
1025,WS-16,3,125,[64 59 53],[65.50418  59.805027 53.226234],[65.103455 58.528854 53.064774],[66 59 53],[65 59 53],0.97215587,0.48669976,True,1.7209911993823646,1.201576402241788,2.0,1.0
1026,WS-16,3,127,[64 57 46],[65.37678 55.9187  46.9915 ],[65.052315 55.52603  46.485977],[65 57 47],[65 57 46],1.1450942,1.5528985,True,2.011913963057277,1.875132880447609,1.4142135623730951,1.0
1027,WS-16,3,134,[44 61 43],[58.883045 68.55159  43.325905],[58.262768 69.52436  44.586918],[59 71 44],[59 71 45],2.5422027,1.7004881,False,16.692446174922928,16.691602021269297,18.05547008526779,18.138357147217054
1028,WS-16,3,136,[44 61 43],[52.956825 45.177887 35.080605],[52.388924 45.04868  39.0587  ],[61 44 44],[60 44 45],12.067962,9.712221,False,19.831308677801662,18.448645251269355,24.06241883103193,23.430749027719962
1029,WS-16,3,141,[44 61 43],[59.73654  60.634525 45.014706],[59.14855  58.087467 46.897957],[59 60 46],[60 58 46],1.384168,1.2405431,False,15.86919521693688,15.91085872197844,15.329709716755891,16.55294535724685
1030,WS-16,3,142,[44 61 43],[58.77103  58.374996 44.6366  ],[58.170555 58.148956 46.776436],[59 58 45],[58 58 46],0.5701828,0.8087828,False,15.091469313886023,14.93969712513286,15.427248620541512,14.628738838327793
1031,WS-16,3,143,[44 61 43],[54.776264 58.27593  44.553864],[54.36806  60.863342 46.601185],[55 60 45],[54 61 47],1.7948588,0.55964077,False,11.22332069017374,10.976515744088125,11.224972160321824,10.770329614269007
1032,WS-16,3,144,[44 61 43],[51.208332 53.48845  35.218487],[51.324677 53.329174 39.07026 ],[48 61 43],[50 61 44],11.281344,9.214048,False,12.997514992769496,11.310849680644921,4.0,6.082762530298219
1033,WS-16,3,149,[44 61 43],[52.00682  50.11857  36.979298],[52.383533 50.259796 40.25622 ],[60 54 46],[60 54 46],12.662128,10.246496,False,14.790658793131888,13.898342758786297,17.72004514666935,17.72004514666935
1034,WS-16,3,151,[44 61 43],[55.711273 51.06805  39.673508],[55.393536 51.36965  45.403416],[60 54 46],[60 54 46],8.186209,5.337992,False,15.711877483596037,15.11068056967638,17.72004514666935,17.72004514666935
1035,WS-16,4,81,[66 40 42],[69.72673  39.99935  40.428837],[69.29048  40.178226 41.88542 ],[71 40 40],[69 42 42],1.3435465,1.8483416,True,4.04438786810994,3.297296133945823,5.385164807134504,3.605551275463989
1036,WS-16,4,101,[62 86 48],[63.022095 84.76955  47.22194 ],[62.9582   86.31962  47.664303],[63 85 48],[63 86 48],0.81177324,0.46539852,True,1.7787839128382568,1.0644213727015177,1.4142135623730951,1.0
1037,WS-16,4,102,[64 72 53],[65.1929   72.775955 52.551224],[64.900314 72.01219  53.08722 ],[65 73 53],[65 72 53],0.5374079,0.13301529,True,1.4921530904035505,0.9046113693429627,1.4142135623730951,1.0
1038,WS-16,4,103,[61 86 36],[63.041782 85.54727  36.5627  ],[63.05653  85.894745 36.237812],[63 86 36],[63 86 36],0.7234211,0.26613688,True,2.1657487436793486,2.0729083059946736,2.0,2.0
1039,WS-16,4,104,[64 71 40],[64.96933  70.74057  40.800396],[64.03293 70.85178 40.539  ],[65 71 41],[64 71 41],0.32876483,0.48535758,True,1.2835645360455576,0.5599776058644234,1.4142135623730951,1.0
1040,WS-16,4,109,[70 84 49],[70.69106  83.89435  48.982174],[70.00557  83.93543  48.616734],[71 84 49],[70 84 49],0.3269896,0.38870704,True,0.6993197073710888,0.38870703664929823,1.0,0.0
1041,WS-16,4,110,[72 72 53],[72.81997  74.93662  53.470184],[71.9333  73.47341 53.45629],[73 75 54],[72 73 53],0.56314516,0.66088545,True,3.084991922570864,1.5438888171774507,3.3166247903554,1.0
1042,WS-16,4,111,[69 83 38],[69.27638  83.62474  38.214203],[69.02682  83.29621  38.040684],[69 83 38],[69 83 38],0.7159406,0.30019233,True,0.7159406042442766,0.3001923320988163,0.0,0.0
1043,WS-16,4,112,[71 72 40],[72.04378 73.34056 40.84726],[71.92654  72.76648  40.396736],[72 73 41],[72 73 40],0.37580293,0.4661848,True,1.8985319740773416,1.266238673329076,1.7320508075688772,1.4142135623730951
1044,WS-16,4,117,[55 81 50],[54.940323 82.60172  50.5178  ],[54.39116  81.16653  50.855663],[55 81 50],[55 81 50],1.684397,1.0632865,True,1.684396989274726,1.0632864847259,0.0,0.0
1045,WS-16,4,118,[57 71 56],[57.97162  71.953636 54.899498],[56.892117 71.363556 54.12652 ],[58 72 55],[57 71 54],0.114261806,0.39977318,True,1.7505911665505522,1.911477336332525,1.7320508075688772,2.0
1046,WS-16,4,119,[55 80 41],[54.80768  82.339584 38.62349 ],[54.30319 82.71749 37.57492],[56 82 39],[56 83 39],1.29565,2.2337933,True,3.34042592001036,4.427355100509222,3.0,3.7416573867739413
1047,WS-16,4,120,[56 71 41],[57.52546  71.280365 41.807404],[57.030285 70.55625  41.404594],[57 71 42],[57 71 41],0.62594354,0.6012708,True,1.7485797344466472,1.1925167887030672,1.4142135623730951,1.0
1048,WS-16,4,125,[66 58 50],[66.78154  58.504417 51.08315 ],[66.05463  57.89156  50.012344],[67 58 50],[66 58 50],1.2146496,0.12204816,True,1.4277441074686466,0.12204816289459942,1.0,0.0
1049,WS-16,4,127,[66 54 42],[67.1893  55.67003 44.23172],[67.07962  55.22342  44.549538],[67 55 44],[67 55 44],0.73380333,0.5985375,True,3.030512433403797,3.0269583596082175,2.449489742783178,2.449489742783178
1050,WS-16,4,134,[44 60 43],[60.100273 66.940025 41.977722],[60.183945 67.994774 42.055058],[58 70 42],[58 70 42],3.7114806,2.965397,False,17.562112585809608,18.07565743065754,17.233687939614086,17.233687939614086
1051,WS-16,4,136,[44 60 43],[52.88978  44.777557 35.099213],[52.338932 43.99139  39.078262],[64 44 41],[64 44 41],12.604004,11.81836,False,19.317695402534852,18.471421188052275,25.69046515733026,25.69046515733026
1052,WS-16,4,141,[44 60 43],[59.816765 61.094265 45.178726],[59.232307 58.49587  45.721745],[60 60 47],[59 59 46],2.132611,0.62091964,False,16.003571895993268,15.546494592421848,16.492422502470642,15.329709716755891
1053,WS-16,4,142,[44 60 43],[59.516964 58.257607 43.995872],[59.07192  55.904102 44.178722],[60 58 44],[58 56 44],0.5474504,1.0909387,False,15.646209368884177,15.662965591121372,16.15549442140351,14.594519519326424
1054,WS-16,4,143,[44 60 43],[54.709904 58.418407 44.318428],[54.103535 59.591663 43.11921 ],[55 59 44],[54 60 43],0.72374177,0.4378003,False,10.906040764137236,10.112485504034723,11.090536506409418,10.0
1055,WS-16,4,144,[44 60 43],[51.031326 53.887573 35.46663 ],[51.392868 54.86027  41.63936 ],[54 60 42],[51 60 43],9.426543,5.3312755,False,11.981360044606586,9.106187602397448,10.04987562112089,7.0
1056,WS-16,4,149,[44 60 43],[51.87667  50.469734 37.640785],[51.45746  51.50765  43.589714],[59 53 43],[58 55 44],9.266351,7.427631,False,13.47549972881147,11.317309062884073,16.55294535724685,14.89966442575134
1057,WS-16,4,151,[44 60 43],[55.54872 51.43383 40.39309],[55.423428 52.619328 44.9885  ],[59 53 43],[58 55 45],4.6000214,3.5080562,False,14.613288863105232,13.744931816238296,16.55294535724685,15.0
1058,WS-16,5,81,[66 40 40],[70.310745 40.476665 37.118538],[70.215385 40.92292  38.27767 ],[74 41 37],[71 44 39],3.7280734,3.2566545,True,5.206972088562034,4.646253384016104,8.602325267042627,6.48074069840786
1059,WS-16,5,101,[63 86 48],[63.5466   85.487625 46.82749 ],[63.158703 87.27069  46.74113 ],[64 85 48],[63 87 47],1.3483787,0.40678424,True,1.3914293088254273,1.7957153431900272,1.4142135623730951,1.4142135623730951
1060,WS-16,5,102,[65 73 52],[65.967316 72.25374  52.09665 ],[64.99178 71.75861 52.01513],[66 72 52],[65 72 52],0.27348217,0.2419996,True,1.2255394916358524,1.2415057929406945,1.4142135623730951,1.0
1061,WS-16,5,103,[62 88 36],[63.031155 86.54764  36.25616 ],[63.15978  87.094894 36.1448  ],[63 87 36],[63 87 36],0.52078825,0.23558584,True,1.7995148662609712,1.4782655584949331,1.4142135623730951,1.4142135623730951
1062,WS-16,5,104,[65 71 39],[65.59077  70.64459  39.975708],[65.07931 70.92109 39.49581],[66 71 40],[65 71 39],0.5425647,0.5082771,True,1.1947076204565747,0.5082771029967018,1.4142135623730951,0.0
1063,WS-16,5,109,[72 84 48],[72.20565  84.48196  48.225388],[72.013145 83.52353  49.202393],[72 84 48],[72 83 49],0.5704153,0.561443,True,0.5704153457878043,1.2934238587134776,0.0,1.4142135623730951
1064,WS-16,5,110,[74 73 52],[74.81374 74.76411 53.26875],[74.02433  73.72899  52.500443],[75 75 53],[74 74 52],0.4031913,0.56963307,True,2.320339605759435,0.884567184837796,2.449489742783178,1.0
1065,WS-16,5,111,[71 84 37],[69.87439 84.66435 37.65088],[69.04761  85.09593  36.649017],[70 85 38],[69 85 36],0.5003227,0.657794,True,1.4601390851933294,2.266294900177041,1.7320508075688772,2.449489742783178
1066,WS-16,5,112,[73 73 39],[73.522026 73.26638  40.244072],[72.992355 72.80383  40.15012 ],[74 73 40],[73 72 40],0.5991566,0.81776637,True,1.3752035201315977,1.1667542334752457,1.4142135623730951,1.4142135623730951
1067,WS-16,5,117,[55 80 53],[55.178905 82.83444  50.309845],[55.404297 81.329895 50.808872],[56 81 49],[55 80 51],2.3989723,1.4030703,True,3.9119053532045527,2.5948251697727662,4.242640687119285,2.0
1068,WS-16,5,118,[57 72 54],[58.59803  71.79813  55.041748],[57.961998 71.214035 54.28264 ],[58 72 54],[58 71 54],1.2180443,0.35656655,True,1.9182523779581457,1.2739959191820585,1.0,1.4142135623730951
1069,WS-16,5,119,[56 80 42],[54.290443 82.850525 38.732903],[54.355694 82.69675  38.00672 ],[56 82 39],[56 82 38],1.9280345,1.7858455,True,4.6606868395900785,5.091410361906033,3.605551275463989,4.47213595499958
1070,WS-16,5,120,[57 71 42],[57.07595  70.76622  41.883545],[57.177734 70.60446  41.223255],[57 71 42],[57 71 41],0.27199876,0.48773244,True,0.27199876343652374,0.88959127076062,0.0,1.0
1071,WS-16,5,125,[66 58 51],[68.116806 58.560028 50.624447],[67.99673  57.570957 50.150146],[68 58 51],[68 58 50],0.68433565,0.4545684,True,2.2216073843468416,2.212068581147742,2.0,2.23606797749979
1072,WS-16,5,127,[67 51 41],[68.21529  55.241047 42.772434],[68.08833  54.536026 43.163204],[68 55 44],[68 54 43],1.2693973,0.5672409,True,4.75446344524356,4.285720623453441,5.0990195135927845,3.7416573867739413
1073,WS-16,5,134,[43 61 43],[60.9569  66.54799 41.65041],[60.292492 67.44139  41.541946],[61 71 42],[60 71 42],4.465924,3.5998697,False,18.842820595924277,18.510745925687623,20.615528128088304,19.748417658131498
1074,WS-16,5,136,[43 61 43],[52.955177 44.3863   35.058826],[52.40102  43.963795 38.820477],[63 43 37],[63 44 39],10.324168,10.600562,False,20.932817514869257,19.901755830672677,27.568097504180443,26.551836094703507
1075,WS-16,5,141,[43 61 43],[59.83901  61.212967 45.332336],[59.154373 58.392456 44.83648 ],[60 60 46],[60 59 45],1.3939089,1.0540082,False,17.001098484896275,16.466199127685883,17.291616465790582,17.233687939614086
1076,WS-16,5,142,[43 61 43],[59.782555 58.36143  44.056885],[59.10067 56.9877  43.45239],[60 59 44],[59 57 43],0.6769701,0.4636176,False,17.021550779025812,16.599239906937765,17.146428199482248,16.492422502470642
1077,WS-16,5,143,[43 61 43],[54.70359  58.70431  44.326317],[54.235832 60.285103 43.556023],[55 60 44],[54 60 44],1.3686309,0.5779415,False,12.000138778926758,11.272274157114564,12.083045973594572,11.090536506409418
1078,WS-16,5,144,[43 61 43],[50.512016 53.82326  35.35994 ],[50.517906 54.78732  40.983913],[54 60 43],[53 60 44],10.4253845,6.5138016,False,12.895987401510052,9.958961867942454,11.045361017187261,10.099504938362077
1079,WS-16,5,149,[43 61 43],[51.51699 50.21502 37.78929],[51.164536 49.18703  34.887066],[58 56 43],[58 56 43],10.13148,12.607927,False,14.697157021937914,16.493198043910635,15.811388300841896,15.811388300841896
1080,WS-16,5,151,[43 61 43],[55.24198  51.39557  40.631065],[55.47796  52.67324  43.738464],[59 55 43],[58 56 44],5.720706,4.1828723,False,15.739220446053464,15.019311018930972,17.08800749063506,15.84297951775486
1081,WS-16,6,81,[65 37 39],[67.82928  37.090065 37.403786],[67.36485 37.20647 39.58156],[69 38 37],[68 38 40],1.5367553,1.099179,True,3.249741580406388,2.4440477283870234,4.58257569495584,3.3166247903554
1082,WS-16,6,101,[61 89 48],[60.510387 86.4084   45.560177],[60.1658  88.20219 47.40561],[61 87 48],[60 88 48],2.5578206,0.6493604,True,3.592887463462783,1.2983448754852325,2.0,1.4142135623730951
1083,WS-16,6,102,[63 73 51],[63.389946 72.948135 51.23197 ],[63.0859   73.00722  50.968643],[63 73 51],[63 73 51],0.4566823,0.09172808,True,0.45668227255759875,0.09172807338272536,0.0,0.0
1084,WS-16,6,103,[60 90 36],[59.500977 87.95943  35.681877],[59.1983   87.80847  35.918056],[60 88 36],[59 88 36],0.59318864,0.28761172,True,2.12465649133502,2.335002132153942,2.0,2.23606797749979
1085,WS-16,6,104,[62 72 39],[61.996933 71.18296  39.50453 ],[61.09016 71.67673 39.92496],[62 71 40],[61 71 40],0.5281786,0.6868184,True,0.9602683648362056,1.3371112192239873,1.4142135623730951,1.7320508075688772
1086,WS-16,6,109,[70 85 48],[68.403725 85.696075 46.793587],[68.01627  86.612045 47.68657 ],[68 86 47],[68 86 48],0.5458665,0.6878249,True,2.118501574460111,2.575286333818019,2.449489742783178,2.23606797749979
1087,WS-16,6,110,[72 74 52],[72.36987  75.606476 52.052856],[71.99757  74.96045  51.746292],[73 75 52],[72 74 52],0.8761659,0.99339634,True,1.6493527419084342,0.9933963541079857,1.4142135623730951,0.0
1088,WS-16,6,111,[69 87 36],[66.84279  86.18916  36.848915],[66.07868 87.29712 36.02505],[67 86 36],[66 87 36],0.8838297,0.30837995,True,2.4559466116510427,2.9364956182456936,2.23606797749979,3.0
1089,WS-16,6,112,[71 74 39],[70.49412  74.0535   39.615417],[69.95978 73.32424 39.77327],[70 74 39],[70 73 40],0.7910455,0.39768973,True,0.7984469313135066,1.4617309872355158,1.0,1.7320508075688772
1090,WS-16,6,117,[53 82 50],[51.486755 83.88304  49.194393],[51.470192 82.12655  50.245365],[53 82 49],[51 81 50],2.4235394,1.2451493,True,2.5465185129041394,1.5545196353143587,1.0,2.23606797749979
1091,WS-16,6,118,[54 73 53],[55.349785 72.3745   54.145447],[54.994247 72.29067  53.429123],[55 72 53],[55 72 53],1.2548487,0.51833385,True,1.8775574937982678,1.2945347552025064,1.4142135623730951,1.4142135623730951
1092,WS-16,6,119,[52 82 40],[51.145245 84.25442  38.075294],[51.37524  84.15999  38.580444],[53 84 39],[53 84 39],2.0880437,1.6856652,True,3.085043918655805,2.6591376113689646,2.449489742783178,2.449489742783178
1093,WS-16,6,120,[54 73 41],[53.36776  71.63147  41.281185],[53.18994  71.887665 41.592308],[54 72 41],[54 72 42],0.78396904,0.91379803,True,1.5335149132363015,1.498103251870568,1.0,1.4142135623730951
1094,WS-16,6,125,[64 57 51],[65.61259  58.395004 50.12236 ],[65.061806 57.958942 50.300713],[67 58 50],[65 57 50],1.4477277,1.0068856,True,2.305802515224555,1.5924838580288938,3.3166247903554,1.4142135623730951
1095,WS-16,6,127,[64 52 41],[65.54543  54.994064 42.257576],[65.01447  54.11459  42.378532],[66 55 43],[65 54 42],0.8705514,0.39576134,True,3.5964262651764325,2.720477266204964,4.123105625617661,2.449489742783178
1096,WS-16,6,134,[38 62 42],[58.487682 66.753395 40.91668 ],[58.189342 67.23601  41.198845],[58 71 41],[58 71 41],4.275328,3.7739935,False,21.05975964062793,20.87264182000016,21.95449840010015,21.95449840010015
1097,WS-16,6,136,[38 62 42],[52.831924 43.97368  35.004456],[52.435654 42.99667  39.15542 ],[63 40 37],[63 41 39],11.097841,10.7525,False,24.369486824480486,24.03344132072229,33.67491648096547,32.78719262151
1098,WS-16,6,141,[38 62 42],[60.58764  61.254436 45.541027],[60.186592 59.721584 47.45639 ],[60 59 46],[60 59 47],2.374544,0.8739524,False,22.875667568185936,22.961015724520447,22.561028345356956,22.759613353482084
1099,WS-16,6,142,[38 62 42],[59.549805 58.043003 43.85955 ],[59.18501  55.767292 43.591377],[60 57 44],[59 57 44],1.1446648,1.3117812,False,21.988857056458095,22.14009342239414,22.64950330581225,21.6794833886788
1100,WS-16,6,143,[38 62 42],[54.172623 59.2593   44.181824],[54.07828  58.402985 43.694523],[55 60 44],[53 58 44],1.1252774,1.1909676,False,16.547673987018403,16.562640496795648,17.233687939614086,15.652475842498529
1101,WS-16,6,144,[38 62 42],[50.918793 53.41999  35.444695],[50.35014  53.58569  41.777985],[51 58 41],[50 58 42],7.200312,4.4337373,False,16.8369770966015,14.945763943338559,13.638181696985855,12.649110640673518
1102,WS-16,6,149,[38 62 42],[52.505894 49.844772 38.129616],[52.583565 50.976852 43.613758],[58 53 41],[56 55 44],6.955557,5.292157,False,19.3171008622565,18.351957902637853,21.95449840010015,19.4164878389476
1103,WS-16,6,151,[38 62 42],[56.35044  50.95574  41.073727],[56.521248 52.62009  43.001762],[58 53 41],[57 54 43],2.6278265,1.4606016,False,21.437637551865773,20.785159437305555,21.95449840010015,20.639767440550294
1104,WS-16,7,81,[72 29 42],[71.8514   31.049978 39.718815],[71.19512 29.5375  41.38009],[72 31 40],[71 29 41],0.3219382,0.68661976,True,3.0705533413098185,1.1493587435149912,2.8284271247461903,1.4142135623730951
1105,WS-16,7,101,[62 99 48],[63.749374 97.189804 47.515266],[63.01715  97.887924 48.665836],[63 98 48],[63 98 48],1.2053821,0.67542076,True,2.5636081368535515,1.64761844247447,1.4142135623730951,1.4142135623730951
1106,WS-16,7,102,[65 83 53],[65.32701  83.000984 52.144863],[64.99684  82.07236  52.901375],[65 83 53],[65 82 52],0.9155306,0.9042799,True,0.9155306124708316,0.9328762559974239,0.0,1.4142135623730951
